ENERC;CHOAVL;FAT;PROT;FIBC;STARCH;SUGAR;FASAT;NACL
2973.60;0.300;80;0.5;0;0;0.3;28.1100;1528.80
1449.64;2.924;38;0;0;2.92;0;7.0800;1019.20
3034.00;0;82;0;0;0;0;6.1038;1528.80
3034.00;0;82;0;0;0;0;8.0168;6.37
1448.30;2.924;38;0;0;2.92;0;7.0500;889.25
2960.00;0;80;0;0;0;0;5.3879;1019.20
3700.00;0;100;0;0;0;0;59.9000;0
2220.00;0;60;0;0;0;0;16.5902;509.60
2227.51;0;60;0.38;0;0;0;29.7000;1274.00
299.50;7.5;3.5;2.5;0;4.40;3.1;0.2932;96.82
1238.23;0.600;32;2.59;0;0;0.6;6.5681;1019.20
1600.79;6.800;40;0.25;0;6.4;0.4;8.6837;1019.20
557.73;12.720;5.705;7.28;0.796;12.00;0.715;2.1962;835.06
410.05;11.640;2.350;6.99;0.764;10.96;0.685;0.5786;932.48
1398.00;58;4.5;12;3.5;16.00;42;1;10192.00
753.62;6.755;11.051;13.24;0.408;1.86;4.891;4.7724;1279.94
853.38;6.755;14.165;12.33;0.408;1.86;4.891;5.7878;1267.27
259.16;9.140;2.332;0.68;0.340;2.68;6.461;1.3471;1658.12
375.88;2.355;1.507;16.45;0;0;2.355;1.0321;764.40
455.60;9.035;7.202;1.31;1.102;2.62;6.123;2.7829;1329.59
283.03;5.839;1.408;6.99;1.119;4.04;1.792;0.2201;311.89
407.88;11.903;1.563;8.30;0.781;11.22;0.682;0.3165;885.74
657.13;2.306;8.387;17.49;0.771;1.61;0.699;2.0304;816.91
1289.92;54.591;2.952;7.12;15.217;29.44;24.981;1.6764;5099.57
1366.52;76.868;0.099;1.15;4.284;63.09;11.647;0.0148;4984.44
611.20;7.226;11.291;2.98;1.192;2.31;4.906;7.8727;491.09
843.29;0;9.003;30;0;0;0;3.6163;4511.96
435.23;1.372;3.094;17.47;0.061;1.09;0.285;1.0449;1974.70
247.00;13.102;0.222;0.49;0.684;1.52;11.582;0.0300;5.07
194.47;10.680;0.141;0.29;0.276;1.14;9.542;0.0220;2.89
279.11;12.746;0.815;1.35;1.165;5.62;6.633;0.1274;54.79
253.44;12.830;0.179;0.82;0.900;0.72;12.110;0.0236;9.28
371.12;16.905;1.135;2.28;0.080;0;16.905;0.7891;79.00
358.79;16.043;1.149;2.31;0.057;0.02;16.024;0.7896;78.88
2953.34;0;80;0;0;0;0;6.5000;1019.20
1238.42;1.200;30;0.2;0;0;1.2;7.9785;1274.00
1409.09;70.076;2.507;5.02;3.653;43.10;26.972;0.4392;897.84
1507.33;74.685;1.876;8.49;3.000;63.45;11.234;0.4443;1991.79
1530.97;75.072;2.147;8.04;3.915;58.22;16.852;0.4338;1795.13
1581.29;71.575;4.722;8.31;6.073;39.43;31.102;0.5496;103.44
1641.26;78;3.799;9.04;6.1;54.57;19.816;1.0964;153.17
1521.92;66.562;4.340;9.71;8.098;49.92;15.593;0.7205;593.96
1482.03;65.128;4.792;7.63;7.459;30.66;34.468;0.5828;11.94
1620.89;76.583;2.815;9.06;7.6;48;28.060;0.5540;280.98
1784.48;60.794;15.003;7.75;7.509;33.34;27.458;7.7094;403.44
1727.54;62.986;12.929;7.22;6.594;36.62;26.369;3.0940;797.45
1741.34;61.584;14.594;7.40;3.438;27.63;33.869;5.6321;703.19
1587.15;70.511;6.880;6.21;3.542;38.27;24.763;2.6954;535.33
1566.46;69.104;6.956;5.95;3.783;35.94;25.687;2.6900;535.60
1575.21;70.137;6.832;5.91;3.621;35.75;26.906;2.6903;535.96
436.75;0.590;5.336;13.35;0.241;0.01;0.579;1.9230;629.40
148.20;6.890;0.14;0.77;1.6;0;6.89;0.0200;0
191.21;5.110;0.15;3.27;5.4;4.12;0.99;0.0360;239.51
1202.86;46.732;6.163;8.57;4.332;45.31;1.424;0.9633;1207.42
1278.27;50.906;5.868;8.83;5.107;48.33;2.081;0.9674;945.46
1193.91;47.156;6.146;8.34;3.4;46.19;0.968;2.0860;1187.08
1183.81;46.769;5.469;8.79;6.2;45.33;1.443;0.8139;1208.56
1026.93;46.374;3.127;8.91;3;44.75;1.451;0.4579;1019.20
2805.21;2.580;66.43;14.32;7.5;0.25;2.33;15.1380;7.64
1081.38;43.986;4.700;7.82;3.310;42.27;1.717;0.9218;1010.53
1088.24;49.022;1.148;9.01;7.2;37;12.022;0.1628;1252.77
934.50;41.180;1.664;8.43;3.698;39.04;2.141;0.2450;1308.70
1170.45;44.222;6.993;7.55;6;41.71;2.477;1.2285;1266.06
1164.27;48.035;4.357;9.13;3.900;47.06;0.978;0.5304;1198.34
1167.95;50.297;3.625;8.4;4.500;47.4;2.897;0.3108;1091.10
1169.26;49.553;3.501;8.53;6.5;40.48;9.069;0.2923;704.61
1156.95;49.339;3.300;8.76;9;47.08;2.255;0.9970;1200.39
275.60;13.600;0.206;0.80;1.427;0.08;13.520;0.0279;22.35
278.21;13.925;0.203;0.52;1.648;0.21;13.718;0.0314;18.07
211.61;9.963;0.245;0.41;1;0.29;9.670;0.0207;5.40
361.77;19.748;0.154;0.48;0.884;2.66;17.082;0.0195;400.11
209.65;10.175;0.156;0.32;2.395;0.04;10.130;0.0162;4.68
1678.39;12.362;39.242;0.66;0.151;0.02;12.342;2.2614;842.00
240.68;12.115;0.216;0.62;1.260;0.98;11.140;0.0208;7.64
1057.49;17.342;20.059;0.53;0.816;2.68;14.661;1.1471;1212.64
1050.16;7.098;25.026;0.06;0.056;2.58;4.518;1.4330;1382.83
1609.56;15.987;36.010;0.26;0.123;0.87;15.119;2.0771;1233.96
526.16;10.412;3.999;11.46;0.466;1.40;9.007;0.9772;290.56
472.08;4.821;5.147;11.56;0.179;1.41;3.410;1.6769;953.54
430.94;10.580;4.285;4.71;1.009;9.56;1.023;1.7012;659.15
567.03;14.014;5.327;6.92;0.978;9.26;4.757;2.4710;718.42
1530.06;52.321;14.084;6.19;1.783;34.30;18.017;3.0443;716.70
1888.36;51.104;25.093;4.71;1.393;19;31.054;6.0106;999.39
1879.68;50.136;25.060;5.05;1.783;19;31.136;6.9861;1046.02
616.85;2.124;10.819;10.50;0.208;1.74;0.384;4.3300;583.32
341.68;2.007;3.658;10.03;0.196;1.64;0.363;0.8736;557.51
407.63;2.069;5.391;10.07;0.202;1.70;0.374;1.9983;565.60
403.14;2.105;4.678;11.32;0.206;1.73;0.377;1.7720;545.39
534.99;2.163;8.555;10.57;0.212;1.78;0.387;2.9997;598.84
649.40;2.163;11.949;9.92;0.212;1.78;0.387;4.9555;572.60
1972.04;66.322;21.827;2.09;0.180;0.06;53;10.9796;254.80
2003.47;72.285;17.940;5.77;1.604;0.57;71.711;10.3586;109.35
606.97;7.347;8.662;9.21;0.360;3.38;3.967;2.7069;899.94
786.37;7.793;13.515;8.74;0.382;3.58;4.208;4.7703;962.12
521.66;6.755;4.872;13.04;0.408;1.86;4.891;2.1081;1276.77
583.69;6.755;5.977;14.29;0.408;1.86;4.891;2.1947;1253.03
241.93;6.584;2.507;1.48;1.490;1.74;4.848;0.6380;508.58
2028.65;63.131;24.254;2.67;1.584;8.76;54.366;12.6245;504.50
254.86;6.097;3.129;1.15;1.951;0.80;5.295;0.6542;844.25
1600.68;46.409;17.955;7.4;2.7;28.29;17.026;8.1009;628.32
1201.87;16.826;19.798;10.29;0.914;16.39;0.323;2.1266;1213.47
1586.58;48.037;17.006;6.63;3.5;32;15.992;8.3054;595.92
1396.33;53.577;11.026;3.90;1.282;22.06;30.997;2.5335;516.78
1456.84;47.414;16.077;2.78;0.930;11;35.368;7.1939;414.22
341.86;8.569;3.080;4.35;0.535;6.98;1.556;0.8919;939.56
223.64;11.750;0.182;0.23;0.910;4.07;7.680;0.0075;3.57
220.80;12.191;0.074;0.12;0.501;4.12;8.074;0.0066;3.57
670.20;19.357;7.863;2.73;0.276;1.66;17.694;5.1444;100.47
486.10;19.013;2.566;3.74;0.292;1.76;17.254;1.6080;141.27
2000.09;56.161;23.865;7.48;4.249;23.17;32.987;10.8342;1162.86
2019.59;64.395;21.941;5.66;2.110;27.76;36.635;10.4484;536.19
1711.38;63.061;8.063;13;15;59;4.061;0.7033;1402.65
940.29;33.999;7.279;4.13;2.850;29.5;4.499;1.0989;1034.25
909.47;35.007;5.692;4.50;3.4;32.7;2.307;0.5342;1020.47
906.44;4.737;14.665;16.28;0.627;3.54;1.194;5.5559;1318.88
1044.38;42.013;5.842;5.31;2.099;25.02;16.774;2.3313;342.80
1030.98;42.013;5.480;5.31;2.099;25.02;16.774;2.1179;341.42
208.48;11.951;0.039;0.07;0.145;0.03;11.923;0.0038;4.19
638.91;14.430;7.097;7.06;0.014;0.81;13.623;4.6456;185.82
1943.92;64.804;19.139;6.84;2.196;38.06;26.740;4.6049;993.72
1859.61;70.309;15.024;5.54;1.782;34.01;36.035;0.9100;740.92
1680;75;3.444;13;7.783;55.27;8.013;1.0082;1758.12
1683;62;8.784;12.67;8.062;58.30;3.7;1.5743;1375.92
2995.34;0;81.000;0;0;0;0;6.5021;893.39
2045;72;18.877;4.68;2;25.23;38.866;8.9648;758.26
293.68;6.617;3.604;2.68;0.288;2.97;3.645;2.1082;894.78
380.35;7.459;5.206;3.45;0.279;2.24;5.218;3.1524;770.14
331.60;7.063;4.531;2.47;0.244;3.25;3.811;1.8542;873.27
239.89;7.149;1.439;3.48;0.474;2.86;4.284;0.9275;538.40
1282.97;54.242;5.619;8.58;0.882;18.35;35.897;1.5731;139.33
311.40;11.205;1.805;2.48;1.496;9.6;1.605;0.1981;41.94
1331.12;0;23.796;26.45;0;0;0;5.5689;1528.80
2803.53;0.563;75.000;1.12;0;0;0.563;38.1281;1433.40
1442.81;59.026;4.136;11.58;11.180;57.74;1.286;0.6665;8.15
120.36;2.000;0.500;3.38;0;0;2.000;0.2623;114.66
141.66;4.900;0.100;3.06;0;0;4.900;0.0683;112.11
141.62;4.900;0.100;3.06;0;0;4.900;0.0683;112.11
121.22;3.700;0.100;3.06;0;0;3.700;0.0683;112.11
184.34;6.482;0.118;3.84;0.168;0.36;6.127;0.0636;116.41
138.15;4.787;0.111;2.84;0.166;0.03;4.758;0.0640;103.97
141.62;4.900;0.100;3.06;0;0;4.900;0.0683;112.11
336.50;12.023;2.006;3.10;0.254;0.04;11.986;1.2974;102.37
308.81;11.407;1.628;2.98;0.124;0.59;10.818;1.0905;107.40
952.26;1.047;18.719;14.15;0.065;0.12;0.925;7.3011;1405.88
532.71;10.826;6.376;5.75;1.280;6.99;3.835;3.1982;515.31
627.10;4.504;8.917;12.71;0.508;3.52;0.980;2.5231;1822.85
364.47;5.749;5.354;3.32;1.033;3.59;2.163;1.2866;747.62
297.28;7.359;2.855;2.52;2.151;2.44;4.919;0.2769;631.19
278.14;5.516;2.732;3.72;2.191;2.26;3.258;0.2929;637.26
310.93;8.418;2.279;4.24;1.422;7.64;0.778;0.2301;290.05
453.30;0.764;4.805;15.32;0.249;0.50;0.266;0.4128;907.02
782.10;24.312;7.497;4.78;1.364;18.24;3.468;4.9570;882.23
632.67;6.250;10.369;8.09;0.617;5.51;0.738;5.4440;970.96
546.90;8.288;7.531;5.39;1.967;4.53;3.759;4.7931;645.41
440.31;7.278;6.414;4.19;0.899;5.69;1.591;2.2631;1257.19
1117.57;27.396;16.283;2.80;0;0;27.396;10.8994;78.49
1660.65;19.524;33.995;4.11;0;0;19.524;20.9238;80.83
496.89;12.274;6.623;1.51;0.624;1.04;11.230;0.4502;3160.05
211.10;5.0;1.0;4.3;2.0;1.00;4.0;0.3;216.58
282.50;9.5;1;4;2;0;9.5;0.3;132.50
1463.22;31.869;5.477;35.15;15.164;8.90;22.155;1.5760;2803.06
170.62;3.716;0.639;4.10;1.768;1.04;2.583;0.1838;329.11
1661.04;43.048;11.183;24;9.7;11;31.548;4.9123;999.99
1531.10;36.136;12.035;22;12;19;17.136;6.0696;917.28
1502.00;37;10;23;14;13.00;24;3.8;815.36
1420.25;23;5.25;43;13;0;19.5;1.7;188.55
199.72;3.234;0.738;6.05;1.828;0;2.742;0.2391;28.71
1472.70;23.5;6.6;45;8;5.10;18.4;1.8;5248.88
256.51;4.093;1.150;7.84;1.393;0.89;3.205;0.3135;916.33
1381.80;14.3;7.3;47;8.7;9.00;5.3;2.7;4769.86
223.28;2.311;1.180;7.59;1.406;1.45;0.856;0.4363;772.88
1546.15;37.2;6.9;36.05;5.7;18.95;18.25;2.0;2118.66
189.88;4.568;0.847;4.43;0.700;2.33;2.241;0.2456;262.42
1655.07;43.987;7.729;32.46;8.677;21.15;20.513;0.8237;2399.96
192.99;5.129;0.901;3.79;1.012;2.47;2.392;0.0961;282.11
1467.50;35;6.5;32;11;2.00;33;1;1783.60
161.90;3.861;0.717;3.53;1.214;0.22;3.641;0.1103;199.04
1764.50;42;7.5;37;18;20.00;22;1.5;4331.60
205.75;4.898;0.875;4.31;2.099;2.33;2.565;0.1749;507.35
1542.00;36;8;34;7;34.00;2;2.5;4076.80
179.81;4.198;0.933;3.96;0.816;3.96;0.233;0.2915;477.64
270.60;7;2;4;1.2;0;7;0.3;254.80
1543.30;37.3;11.7;23.5;9.6;11.90;25.4;5.4;848.48
1500.40;33.7;7.5;34;9;24.60;9.1;1.4;3771.04
174.96;3.930;0.875;3.96;1.049;2.87;1.061;0.1633;441.99
283.20;9.8;0.9;4.1;1.7;0;9.3;0.2;183.46
1677.89;42.039;7.560;35.06;10.941;11.79;28.797;1.3355;3100.15
195.65;4.902;0.882;4.09;1.276;1.37;3.358;0.1557;363.75
1588.80;46.5;4.5;34.2;6.3;10.80;35.7;1.2;1681.68
185.27;5.422;0.525;3.99;0.735;1.26;4.163;0.1399;198.35
1566.70;39.6;11.1;24.4;8.5;10.30;29.3;4.7;840.84
1596.07;39.592;11.609;23.00;10.850;15.00;24.342;5.4909;958.63
1529.47;30.904;7.445;38.48;9.300;15.45;9.963;2.0617;4590.78
209.66;4.236;1.021;5.28;1.275;2.12;1.366;0.2826;631.51
1666.48;43.013;7.645;33.76;9.809;16.47;24.655;1.0796;2750.05
194.32;5.016;0.891;3.94;1.144;1.92;2.875;0.1259;322.93
1477.96;31.732;6.217;37.02;9.900;6.98;23.583;1.5667;1363.49
185.37;3.980;0.780;4.64;1.242;0.88;2.958;0.1965;173.24
2796.08;0.900;75;0.34;0;0;0.900;30.7535;1400.13
2796.08;0.900;75;0.34;0;0;0.900;30.7535;1019.20
2796.08;0.900;75;0.34;0;0;0.900;31.7190;2098.35
1692;34.15;7.4;48.95;4.5;0.45;30.391;0.725;562.30
2798.80;0.900;75;0.5;0;0;0.900;30.2244;1274.00
2239.55;0.900;60;0.25;0;0;0.900;23.0296;900.08
2780.78;0;75;0.34;0;0;0;30.7535;900.08
1690.70;5.000;43;0.5;0;4.3;0.700;17.7532;1274.00
3053.09;0.6;82;0.5;0;0;0.6;39.2678;1946.42
2793.70;0.6;75;0.5;0;0;0.6;34;1274.00
353.58;8.898;1.098;9.33;0.615;0.06;8.384;0.1581;173.65
1557;27;4.35;55.1;1.366;0;27;0.0711;729.18
2124.30;0.5;57;0.4;0;0;0.5;23.2014;1019.20
270.33;6.909;0.486;7.79;0.124;0;6.909;0.0686;168.21
1593.16;31;13;23;21;15.00;16.820;1.7;6.37
1607.28;27;14;27;20;19.90;7.1;1.7;25.48
1661.87;16;18;31;24;11.80;4.2;2.4;50.96
1150.03;9.862;25.296;1.71;0.680;7.64;2.225;1.7048;508.59
844.91;11.424;16.493;1.41;0.616;8.76;2.663;1.1145;1119.23
494.76;13.392;5.979;1.73;0.814;11.37;2.021;0.5170;951.99
408.89;11.191;4.846;1.34;1.222;8.72;2.467;0.4886;525.16
1017.17;16.031;14.196;12.53;0.789;15.75;0.276;1.7892;741.55
1793.65;29.524;31.942;5.81;1.390;28.91;0.615;12.1985;511.67
580.96;0;6.908;19.14;0;0;0;3.0303;138.61
1813.59;80.384;11.042;1.33;1.976;0.71;70.255;4.9893;16.05
1073.20;14.098;15.063;15.56;1.446;13.64;0.426;1.0456;1518.63
1919.28;68.778;15.58;7.31;6.408;41.26;27.521;7.5630;324.08
2221.58;58.124;30.290;6.12;1.083;7.82;48.224;20.1863;254.80
1707.38;67.927;11.36;6.73;3.714;32.72;35.207;4.9059;571.95
603.60;19.360;5.11;4.90;0;0;18.314;3.5097;199.16
839.52;21.354;12.010;1.84;0.112;0.03;19.753;5.8680;251.05
2467.76;48.335;41.38;6.2;1.2;0.77;47.565;10.1847;127.40
677.61;0;8.78;20.75;0;0;0;3.3460;104.47
875.31;24.701;10.26;4.37;0;2.39;22.312;5.4930;279.56
685.28;24.065;5.5;4.06;0.240;0.40;22.833;3.4168;160.85
1012.84;9.899;21.79;2.16;0;0;8.853;16.6229;78.32
2971.56;0.300;80;0.38;0;0;0.300;31.2060;1274.00
244.82;3.848;4;1.78;0;0;3.848;1.1652;69.28
1322.31;38.640;15.815;3.92;0.874;38.12;0.524;2.3820;988.30
2034.40;47.2;27;9;10;42.70;0.785;12.1490;1481.12
1660.52;57.726;12.810;9.40;5.670;56.02;1.706;3.3687;581.94
1868.33;62.994;20;5.25;1.452;30.19;32.800;10.0772;756.88
284.60;4.283;5;1.50;0;1.89;2.391;1.4535;55.91
1567.59;82.819;1.373;5.52;1.877;82.19;0.632;0.1649;1215.39
1529.83;71;2.495;6.5;15;62.50;8.5;0.4624;748.87
308.27;6.438;2.963;4.83;0.845;4.88;1.552;0.7384;628.33
1578.80;80.638;2.360;5.86;2.620;65.99;13.387;0.4302;797.61
349.48;3.800;7;1.48;0;0;3.800;2.0742;54.66
816.31;1.042;14.253;15.92;0.065;0.12;0.920;4.5619;2097.84
1485.24;54.012;13.005;3.63;3.012;21.97;32.045;3.7280;579.77
1027.51;1.193;19.010;17.72;0.280;0.40;0.790;7.2962;2764.50
966.42;37.940;4.527;7.46;3.286;33.71;4.230;0.8044;606.25
966.30;37.037;5.040;7.27;3.209;32.92;4.113;1.1789;592.11
135.45;2.000;0.600;2.90;3.500;0.10;1.900;0;2.55
1142.00;40.939;5.141;12;9.2;38.00;2.938;0.7095;1192.57
1420.24;61.163;2.432;12.57;9.603;59.68;1.479;0.3165;1088.32
537.06;23.124;0.920;4.76;3.631;22.56;0.559;0.1197;1346.37
2330.54;50.122;35.474;9.26;0.752;0;50.122;20.9651;317.53
166.50;2.353;1.769;2.98;1.303;0.40;1.955;0.2801;101.96
224.00;4.800;2.400;3.00;0;0;4.800;1.5795;107.91
211.47;3.500;2.500;2.81;0;0;3.500;1.7362;127.40
165.74;9;0;0.31;0;0;9.000;0;0
55.09;2.900;0;0.31;0;0.6;2.300;0;5.35
1718.04;54.502;17.949;6.33;2.473;30.59;22.708;6.9290;796.82
1753.19;63.881;15.495;4.56;2.057;26.13;36.836;6.5568;369.77
813.91;46.066;0.237;0;1.342;0.16;45.908;0.0134;6.47
40.80;2;0;0.4;0;0;2.000;0;101.92
13.60;0.4;0;0.4;0;0.3;0.100;0;101.92
990.92;41.459;3.942;7.16;2.309;40.79;0.670;0.3142;1006.16
982.44;20.881;11.174;11.59;1.990;18.25;2.634;4.2520;2127.63
732.61;18.333;7.142;8.32;1.738;16.79;1.545;3.3282;573.10
950.64;16.895;11.650;12.99;1.318;15.30;1.591;5.3226;567.59
996.57;16.844;13.138;12.51;1.314;15.26;1.586;5.8034;559.67
768.77;18.233;6.813;11.36;1.446;15.16;3.069;3.1221;535.65
161.14;1.875;1.804;3.05;1.334;0.41;1.466;0.2858;101.99
699.63;16.433;7.561;7.24;2.024;14.32;2.106;3.0496;925.49
867.95;17.018;9.527;12.56;1.434;15.11;1.913;4.3607;722.35
809.92;17.279;8.594;10.91;1.363;14.29;2.990;4.2433;1037.83
763.47;18.603;7.030;10.19;1.467;15.38;3.219;3.2317;872.14
796.09;18.871;7.337;11.24;1.476;17.28;1.593;3.3551;944.44
869.81;17.331;11.124;8.53;1.636;15.38;1.954;3.9695;597.26
1118.46;19.583;14.756;13.37;1.411;17.94;1.641;6.2753;1206.97
870.63;18.312;8.348;14.03;1.367;16.79;1.524;3.5265;828.42
789.76;17.891;7.602;11.30;1.416;16.40;1.489;3.3684;814.26
937.78;24.409;8.915;10.42;1.822;22.38;2.032;4.4027;763.43
68.00;4.000;0;0;0;0;4.000;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
47.60;2.800;0;0;0;0;2.800;0;25.48
218.76;9.417;0.902;1.03;0.975;3.55;5.863;0.2152;250.81
294.35;16.426;0.004;0.86;0.028;0.00;16.423;0.0004;2.78
594.22;11.586;7.131;6.81;2.226;10.32;1.265;4.0095;1117.29
936.34;7.036;18.024;8.76;0.119;6.86;0.177;6.9157;2003.48
936.84;5.196;19.005;8.51;0.084;4.84;0.354;7.3206;1952.27
879.37;6.844;16.332;9.25;0.189;6.08;0.768;6.2658;2046.82
538.35;12.305;5.896;5.53;2.135;10.65;1.656;2.5319;940.23
549.67;9.006;7.491;6.7;0.561;8.27;0.736;3.8762;1103.37
202.97;7.199;1.169;1.63;1.200;7.06;0.143;0.1843;101.92
597.55;7.296;9.035;8.13;0.119;6.86;0.437;3.1766;1940.24
896.50;6.583;17.041;9.01;0.108;6.21;0.369;6.5108;1955.86
269.17;13.199;0.925;0.41;0.448;2.85;10.344;0.1502;102.14
340.60;13.947;1.949;1.28;1.198;8.71;5.236;0.2106;102.57
548.50;11.344;5.671;7.50;1.861;7.88;3.464;2.8644;879.71
602.89;12.767;6.980;6.45;1.960;9.99;2.779;3.9202;688.67
582.58;10.276;6.490;9.79;0.154;8.88;1.399;2.0690;1654.68
885.60;2.925;17.482;11.03;0.200;1.90;1.021;6.7110;1854.79
685.31;14.321;7.505;8.15;2.401;12.13;2.188;4.8043;1003.98
577.48;10.937;6.986;6.95;1.735;8.78;2.153;2.9279;1272.33
1160.13;42.843;10.553;1.79;1.363;16.76;26.080;6.1090;367.73
358.67;7.374;3.755;5.05;0.920;1.74;5.632;1.2692;1131.23
832.90;25.381;10.701;0.27;0.104;3.38;21.997;6.3666;663.55
302.61;4.962;5.101;1.67;0;0.10;4.865;3.0466;141.38
536.70;12.424;6.706;3.63;0.675;11.73;0.691;3.8426;904.16
436.91;10.658;4.472;4.41;0.696;9.10;1.554;2.5423;992.68
492.31;11.065;5.912;3.98;1.137;9.67;1.397;3.6585;952.89
413.97;10.601;4.439;3.01;0.688;8.70;1.859;2.4474;1987.76
361.53;11.278;2.205;4.46;1.308;8.85;2.427;0.3613;750.89
887.79;37.255;3.267;6.99;1.646;33.93;3.323;1.5926;1099.78
1017.83;9.973;17.549;10.71;0.734;8.31;1.652;6.3634;792.26
548.97;23.221;1.298;4.99;2.505;20.28;2.939;0.6175;1174.16
1134.40;25.877;11.925;12.59;4.909;25.15;0.728;4.6740;986.93
1192.03;31.462;13.188;9.09;1.831;29.71;1.755;1.8981;1109.33
801.78;29.062;4.852;5.81;3.339;28.31;0.755;1.3286;492.75
1877.94;52.160;24.568;4.60;0.503;26.17;25.985;4.8302;246.10
1683.00;45.587;21.123;5.92;2.434;16.60;28.989;8.1917;276.75
361.27;6.054;3.416;7.42;0.394;5.22;0.833;1.4613;699.51
709.25;19.888;6.591;7.01;0.768;15.98;3.912;1.3960;521.70
806.87;19.230;9.005;8.16;0.768;15.98;3.253;2.9756;532.88
799.26;19.815;9.078;6.97;0.768;15.98;3.838;2.9756;521.70
605.62;16.304;6.518;4.77;0.768;15.98;0.327;1.3461;446.02
617.65;20.675;3.591;6.99;0.752;15.64;5.034;0.9866;582.50
603.82;21.607;3.090;6.72;0.752;15.64;5.965;0.7113;575.20
694.42;20.813;5.415;7.79;0.747;15.53;5.282;2.2417;581.98
687.02;21.382;5.486;6.63;0.747;15.53;5.851;2.2417;571.11
692.00;18.116;6.795;6.97;0.735;15.28;2.832;1.6044;506.19
393.78;14.447;2.152;3.86;0.058;3.34;11.106;1.1963;122.67
827.31;25.121;7.336;6.99;1.028;21.39;3.733;1.9879;452.72
793.26;25.191;6.364;7.03;1.028;21.39;3.802;1.3067;458.03
878.70;25.121;8.725;6.99;1.028;21.39;3.733;2.8062;458.03
1440.64;23.946;25.460;4.85;1.031;21.45;2.496;16.7626;580.42
1569.94;36.929;24.779;1.44;0;0;36.929;16.5548;82.12
957.71;22.098;13.908;3.49;1.028;21.71;0.384;2.6544;454.30
287.77;12.257;1.517;0.20;1.734;0.10;12.160;0.2902;14.61
375.74;4.189;5.523;5.50;0.723;2.21;1.976;1.4894;789.50
358.23;4.225;5.024;5.52;0.723;2.21;2.012;1.1392;792.22
402.15;4.189;6.237;5.50;0.723;2.21;1.976;1.9100;792.22
812.26;3.598;17.734;5.21;0.733;2.25;1.353;9.5982;788.93
781.74;42.886;0.837;0.71;1.198;1.98;40.907;0.3873;7.61
382.02;9.156;2.328;4.3;3;8.04;1.102;0.5464;796.30
520.22;10.288;5.113;8.37;1.579;8.23;2.058;1.8595;713.49
1661.67;72.192;4.065;12;10;59;12.094;0.6794;594.58
305.47;0.386;3.325;9.91;0.048;0;0.295;0.8416;633.33
449.77;14.024;2.484;6.27;1.256;7.86;6.161;0.6110;569.26
1752.21;54.359;19.963;4.67;1.264;27.17;27.187;9.0132;1096.87
448.06;15.066;2.278;5.87;0.635;9.12;5.949;0.5677;556.28
486.12;15.035;3.330;5.85;0.635;9.12;5.918;1.2357;556.28
844.64;19.346;10.395;6.95;1.421;15.87;3.477;3.6159;629.17
874.52;19.285;11.248;6.91;1.421;15.87;3.416;4.2136;624.51
919.61;19.285;12.467;6.91;1.421;15.87;3.416;4.9317;629.17
599.62;7.567;9.088;6.72;1.893;2.85;4.720;2.7193;455.05
971.47;21.745;9.904;12.18;3.529;21.17;0.572;2.4241;1544.82
544.60;13.961;4.297;7.54;2.516;12.05;1.914;0.7888;1380.75
376.43;11.052;2.633;4.71;0.770;8.87;2.185;1.0271;399.41
395.07;11.956;2.688;4.67;0.983;11.31;0.642;0.8416;463.27
444.59;14.187;2.774;5.53;0.844;13.62;0.564;0.5218;571.11
370.81;13.077;1.799;4.44;0.810;12.52;0.558;0.3428;155.16
733.34;25.214;4.921;5.50;3.637;23.26;1.958;1.3264;495.64
874.45;14.597;9.971;14.02;2.369;14.21;0.384;2.6410;2054.60
114.01;2.857;0.238;2.15;2.500;0;2.857;0.0361;19.71
825.67;7.167;14.085;10.17;1.124;5.89;1.276;4.6482;873.64
626.87;2.148;13.825;3.57;0.013;0;2.148;4.8823;1540.55
240.41;5.979;1.586;4.16;0.836;1.14;4.836;1.0082;475.44
241.52;1.696;4.925;1.44;0.715;1.14;0.559;2.3331;1389.20
151.82;5.302;0.773;1.47;0.658;3.02;2.194;0.3294;412.27
354.61;9.781;2.700;3.8;3;8.97;0.804;1.0384;914.45
253.30;1.319;3.398;6.16;0.052;1.08;0.242;1.9308;711.65
458.08;9.439;6.177;3.81;0.212;4.41;5.032;1.2350;593.63
582.22;9.338;9.607;3.75;0.212;4.41;4.931;3.4137;593.63
511.99;6.780;7.093;7.72;0.162;3.38;3.404;2.2126;732.35
477.89;6.850;6.120;7.76;0.162;3.38;3.474;1.5304;737.66
563.46;6.780;8.484;7.72;0.162;3.38;3.404;3.0322;737.66
229.23;6.525;2.197;1.48;1.472;1.71;4.810;0.4342;504.00
253.83;6.505;2.876;1.47;1.472;1.71;4.790;0.8660;504.00
170.99;5.999;1.024;1.36;1.000;5.88;0.119;0.1432;101.15
379.21;5.843;6.459;0.99;0.733;2.56;3.277;1.2799;2051.22
218.82;8.562;1.350;0.95;0.888;8.40;0.162;0.1518;102.66
816.75;14.952;14.259;1.95;0.035;2.00;12.955;9.5441;69.60
545.09;3.671;6.441;14.20;0.261;1.93;1.745;1.5965;1010.65
527.86;3.706;5.949;14.22;0.261;1.93;1.781;1.2517;1013.34
